720575940635839668,89535,190300
720575940627996924,92805,106102
720575940617645213,110321,95372
720575940624931260,135308,107302
720575940620885441,131830,113493
720575940626502970,113474,122699
720575940618271316,121172,110058
720575940638180186,150561,179772
720575940617285265,191276,140446
720575940640729552,163937,27389
720575940625253619,159516,566444
720575940618270754,127053,198205
720575940627714570,49321,135625
720575940630982796,160179,135851
720575940653631905,148968,205135
720575940622586145,106992,24288
720575940606776706,149252,120846
720575940625634968,84857,86792
720575940646106903,193779,105691
720575940620940820,32030,184462
720575940608896779,178107,541772
720575940632183948,137355,133760
720575940639772760,117661,119200
720575940618345243,95813,110668
720575940615488834,97359,187800
720575940631264042,83545,126197
720575940622695774,96169,39993
720575940624038182,91746,167341
720575940647756932,95902,76081
720575940617388427,89023,548581
720575940629119787,87302,119449
720575940625867466,23759,126147
720575940648621956,120385,145676
720575940628260096,104772,198492
720575940620946054,104227,145561
720575940614013438,97599,81023
720575940612825770,87869,282740
720575940609227275,138224,115206
720575940605204960,113631,115373
720575940610428996,126182,110136
720575940627903144,115922,134860
720575940619260470,106666,139444
720575940616810582,112034,116489
720575940620032336,117267,44988
720575940626769560,113159,114350
720575940621785727,109589,124736
720575940607022722,91034,516786
720575940623519635,99514,135767
720575940628030863,120171,210611
720575940640738648,81715,131711
720575940627629585,164071,143890
720575940640878544,98534,164446
720575940617930241,111827,545300
720575940645029911,151857,127667
720575940646938403,159356,73952
720575940629159785,143028,135149
720575940620940097,78846,101935
720575940627322128,23597,89951
720575940621307073,39621,87498
720575940625099597,100442,188561
720575940614827262,114854,134185
720575940621412518,23678,107822
720575940638291827,32091,43109
720575940632680855,543469,120813
720575940625426190,104938,222960
720575940629599899,546479,551149
720575940624482195,111906,99876
720575940623377357,109739,550651
720575940624149685,100414,537527
720575940617056598,107354,166875
720575940616389430,116746,128107
720575940628516355,102345,102827
720575940621638832,97408,549982
720575940617963934,114528,543825
720575940618259357,96265,149288
720575940624483592,78952,152123
720575940630451415,138428,114543
720575940627778703,111279,149871
720575940628081797,140672,93695
720575940623357222,123133,136885
720575940618317853,116542,581354
720575940618714651,122147,591728
720575940627965031,94203,147063
720575940638907520,73154,122807
720575940630715129,127662,123707
720575940640064163,110245,81119
720575940615338642,106496,214753
720575940622626328,125333,108330
720575940622142076,82931,104041
720575940616683826,137119,105192
720575940616510325,108179,104921
720575940631125156,41038,144987
720575940630044775,35091,71274
720575940624817726,57290,118134
720575940618908062,94199,63532
720575940618146875,91856,198610
720575940619592395,95470,62747
720575940623502323,158494,113552
720575940634284444,90258,140420
720575940637711326,89417,62968
720575940624940132,87349,211032
720575940615590250,97939,124974
720575940641414645,97731,143608
720575940631721413,79781,101991
720575940630623819,96725,148667
720575940645735534,84318,145849
720575940623958313,89953,517857
720575940641636571,84878,519964
720575940627723645,26252,138844
720575940620049488,90877,115676
720575940622574972,100520,213844
720575940622530892,93720,149917
720575940611027810,98117,176144
720575940623483350,105648,535816
720575940626179216,86027,94272
720575940621564763,95503,150327
720575940642694285,90340,122793
720575940635996015,90590,123941
720575940623477272,90688,142391
720575940626046723,89693,123668
720575940611225976,88930,108252
720575940627056113,89177,168726
720575940622290164,89062,111166
720575940625472952,90824,117851
720575940629247224,89429,65823
720575940636636783,87381,219286
720575940613876776,92820,181615
720575940640974288,85140,136239
720575940616149204,94720,113763
720575940655168929,92592,550663
720575940618116642,134011,153094
720575940636623608,92412,183721
720575940610100686,93826,132853
720575940635988984,104379,113862
720575940620368587,171941,124619
720575940628788585,104486,545207
720575940620806571,144564,550097
720575940635523007,81041,141822
720575940607462274,97168,116400
720575940631629899,117708,108688
720575940623621926,106245,192868
720575940625366503,102421,133800
720575940630113218,99268,158356
720575940612085909,90733,144436
720575940625148199,33472,191475
720575940629205264,94290,550698
720575940610841976,37389,163913
720575940635105175,105416,146174
720575940624743147,87010,138172
720575940620816299,91414,207574
720575940629493863,93668,127052
720575940615248790,131463,219180
720575940618751045,31741,145911
720575940617783581,139720,87529
720575940627622673,89059,551057
720575940615890235,86195,118989
720575940622974173,83686,180358
720575940614929887,80142,552438
720575940638958707,88410,116660
720575940630820396,89138,92350
720575940627254873,81301,551813
720575940627758858,83060,534972
720575940634304692,83954,551902
720575940645484084,84918,60693
720575940630887442,89167,94123
720575940630342615,93816,185946
720575940612678130,146784,245725
720575940620595792,139532,550746
720575940622283814,133832,111276
720575940639999139,90976,462564
720575940631185452,90016,112307
720575940620198420,84478,127840
720575940647533188,87849,128143
720575940609117451,91798,109736
720575940633203620,86617,111366
720575940630495804,98787,113504
720575940628291349,88659,166050
720575940626219620,88850,143266
720575940628365052,47584,98845
720575940620010712,87196,551915
720575940627262739,78961,166901
720575940629918661,113748,155495
720575940623733700,95270,134516
720575940652940278,149457,130884
720575940632743751,105553,551004
720575940621305953,98965,46952
720575940619058772,109266,80362
720575940621520756,87894,117488
720575940629152505,99046,116088
720575940620285131,102383,118787
720575940629267564,131756,130236
720575940644694564,79501,190164
720575940624936171,31258,212192
720575940611643256,87520,134938
720575940626158384,81831,145377
720575940626113854,82003,210981
720575940634300642,92650,57198
720575940630360119,87208,112301
720575940632950948,81734,529148
720575940622461978,14919,141026
720575940618682448,88621,170071
720575940626465594,109785,551577
720575940629699415,117873,121484
720575940619336256,131935,160215
720575940623776696,60550,539461
720575940633202914,96565,118498
720575940640707536,100760,64630
720575940624097304,94133,141868
720575940611125202,142822,187068
720575940611370872,95811,144070
720575940622636876,97640,120162
720575940619260795,91933,127631
720575940639075517,89954,142108
720575940629851436,99221,79491
720575940632642847,85889,96023
720575940627672074,102123,124506
720575940635885163,98663,575854
720575940615401589,94138,93421
720575940631169017,88148,120871
720575940603392546,83973,130141
720575940637662298,95029,177789
720575940621949957,93107,547622
720575940612376306,100396,137411
720575940610535236,99174,98909
720575940622077300,88713,141649
720575940605681073,97629,126454
720575940624753383,85026,150981
720575940621266017,95666,203759
720575940638097892,95679,110085
720575940622840245,37430,523661
720575940628027800,92577,123082
720575940620607508,90719,112931
720575940627127129,92891,545395
720575940640991184,36386,156950
720575940629383184,62091,115940
720575940622735740,113200,203614
720575940660619649,89963,104556
720575940629476857,95937,199036
720575940637414975,82959,148565
720575940623783167,94443,107793
720575940612868019,95658,97956
720575940624422664,95838,196128
720575940634222687,94344,114143
720575940632161361,96972,102562
720575940631175030,113892,169710
720575940612757490,115152,130668
720575940619101248,113257,136148
720575940611642210,122344,133071
720575940626161712,105389,101686
720575940604781490,107005,155984
720575940619262331,98963,141572
720575940626915109,105580,120608
720575940621347750,88096,158177
720575940621549172,112066,203386
720575940616392276,109721,150684
720575940641752309,92356,544781
720575940611776113,81327,96773
720575940620031111,86371,111281
720575940607415817,86786,61827
720575940618244898,90133,96128
720575940627090265,93130,105236
720575940628717062,139750,149879
720575940619584064,93271,123395
720575940622707895,123393,549619
720575940618502091,80881,134260
720575940635172975,78190,122181
720575940627068568,92755,111715
720575940621220590,88149,117177
720575940618881950,80501,116891
720575940633675693,90120,115448
720575940630021963,92010,85910
720575940633217607,151425,550350
720575940614221283,96240,546605
720575940653057270,147382,111208
720575940622084212,135846,248430
720575940627427600,161072,162990
720575940617469021,91443,142158
720575940619324283,148696,115387
720575940632211986,99235,144332
720575940622760918,145922,203290
720575940611287928,150402,129028
720575940631024687,93499,190293
720575940621906312,157533,538987
720575940628913769,146008,163501
720575940639859534,89422,551025
720575940618193665,92954,157994
720575940625113580,157993,124859
720575940632537252,88765,108032
720575940628954088,106114,121431
720575940631350287,109503,114533
720575940621088391,100688,174086
720575940606862281,108764,196297
720575940620723233,108101,548430
720575940639477107,112801,549910
720575940620749249,110609,166177
720575940606192049,80647,84950
720575940629124355,102276,125149
720575940621601857,107094,103964
720575940624169769,156268,185678
720575940613940911,154049,124145
720575940622291068,167568,158455
720575940622443034,93556,147175
720575940620045771,150308,112123
720575940623227747,98790,126124
720575940648340868,150358,545105
720575940631752515,118844,147354
720575940627387273,116442,119983
720575940609139907,174724,79900
720575940613547501,162969,131211
720575940625905678,160096,545219
720575940627314238,159496,550680
720575940629627547,104551,181879
720575940616982411,114936,547875
720575940631661586,106436,147475
720575940615279510,110042,123658
720575940623025663,107874,117803
720575940626906686,106164,150008
720575940628339912,155367,151008
720575940635693919,97086,128168
720575940611113592,161575,526804
720575940627348861,107689,550470
720575940628235761,95614,564350
720575940631619667,150594,140325
720575940620862703,96821,134890
720575940624664819,113130,165262
720575940640550016,108928,106986
720575940626951811,97660,550704
720575940632356370,160978,106298
720575940616825275,107832,137785
720575940612994582,108989,549628
720575940631973903,150618,178061
720575940624218409,164253,91215
720575940617690041,106936,190215
720575940632066408,102273,116219
720575940632110543,150268,148534
720575940610651694,160081,101523
720575940625468967,98224,551290
720575940640209267,156260,63842
720575940625039335,93804,187137
720575940636562574,156783,117118
720575940620471893,30416,139183
720575940623159134,39687,90424
720575940645570071,33279,153992
720575940619680472,29957,123727
720575940625263091,36084,131458
720575940622715319,96016,185350
720575940622084929,93630,580609
720575940611305678,148573,100546
720575940625412414,94260,132433
720575940614677702,109431,99188
720575940628609788,156860,94205
720575940636034296,98949,127890
720575940623271306,109183,118195
720575940636249524,110012,154592
720575940629148944,103408,134328
720575940634788448,97703,143742
720575940614588926,147405,112972
720575940644025248,161420,122389
720575940609848021,110537,198666
720575940619588918,106716,66240
720575940613317859,101765,98917
720575940639606325,88880,96361
720575940628568514,102126,166086
720575940632700487,105177,100055
720575940625991994,117785,211291
720575940615005351,94975,107359
720575940612117978,29322,134460
720575940616851643,33032,551528
720575940639923261,87994,111005
720575940640632016,100512,134309
720575940640115005,93845,123625
720575940631555535,64296,128561
720575940607344476,157898,126668
720575940638302948,113307,166812
720575940646883875,93623,551024
720575940624101895,63263,145820
720575940616595165,103182,172714
720575940625372174,144841,151702
720575940611968625,146666,552233
720575940627781690,96778,128311
720575940616000268,62130,95195
720575940628810570,98585,546005
720575940624105933,100935,169396
720575940625203699,94011,548338
720575940620194951,91766,69638
720575940645554455,92258,152143
720575940626293808,160459,208268
720575940622371077,146566,131513
720575940609711811,139660,108397
720575940608155605,96310,103175
720575940644015008,29028,189191
720575940638428479,114845,108917
720575940622750941,30233,166105
720575940628000399,28095,552227
720575940614465199,30589,108293
720575940630747356,29500,117847
720575940613792493,125042,106283
720575940634257634,113048,137822
720575940620657428,109001,183751
720575940635125600,110979,83533
720575940614922146,104733,118202
720575940618632532,113420,915902
720575940632015427,124411,121127
720575940628649468,124102,99242
720575940612669682,107591,130463
720575940640355536,122872,123391
720575940622854837,117401,124494
720575940629781698,118810,137124
720575940603544363,34497,531181
720575940615076002,120391,550940
720575940638602054,91118,120084
720575940645576215,94357,82902
720575940626539010,99286,109939
720575940618441812,104612,118542
720575940627332457,104419,550535
720575940622362845,95322,102503
720575940632403779,33690,116305
720575940622330444,31645,141730
720575940619452027,103585,148330
720575940616537461,132620,118757
720575940630852663,76480,176128
720575940623720851,83080,115861
720575940625297916,83708,116894
720575940612268913,86120,109962
720575940612008154,126971,86771
720575940632388675,90380,533828
720575940613991391,136816,194078
720575940619738584,39387,552673
720575940617537681,42352,123442
720575940629609883,152264,56326
720575940631821672,133277,59456
720575940612319125,151858,110441
720575940632611409,129246,113105
720575940646659380,60357,125909
720575940618257053,127998,142727
720575940618273821,135977,114701
720575940603391778,129605,118414
720575940626819356,88743,133719
720575940637701598,147477,565496
720575940620055768,137749,542556
720575940618324564,142177,580314
720575940622260830,554203,100840
720575940614587538,105202,200629
720575940623467533,103655,147157
720575940610428484,94103,107675
720575940639962496,124545,164991
720575940614216702,132793,122274
720575940620988654,128235,181256
720575940623571711,131532,22017
720575940631514699,142172,125338
720575940627175623,125770,133421
720575940605338336,129091,108006
720575940621091425,87828,547797
720575940640758912,66861,135367
720575940622284070,38409,179286
720575940629337243,147584,119130
720575940626561679,153081,547547
720575940626439866,121129,123210
720575940630654459,33370,101943
720575940630673623,100745,550759
720575940620967039,89147,140359
720575940621243073,88320,111617
720575940611212441,95870,121876
720575940630452183,92439,37795
720575940620159111,92588,70265
720575940617205590,95798,90993
720575940607288265,118025,149905
720575940628725760,104080,549066
720575940620108411,101864,124563
720575940606594766,67519,132885
720575940623855145,62308,110195
720575940632678687,54442,550589
720575940634415385,112581,129067
720575940625044715,119247,580492
720575940612882906,120299,112282
720575940620657799,120823,129347
720575940617253435,83116,54395
720575940627853882,59956,84412
720575940621804927,104305,94871
720575940620727022,137631,139135
720575940635702520,133280,109749
720575940622610183,125858,137009
720575940620931931,164858,134972
720575940618722112,170174,144775
720575940626237386,142540,142373
720575940624140617,118998,153799
720575940640512088,135708,106080
720575940612485489,119087,113747
720575940616949109,33444,170023
720575940633050705,564328,576105
720575940618506955,120884,118475
720575940616675033,155712,111832
720575940628550087,160537,128927
720575940626563844,58544,141059
720575940619863431,111446,147269
720575940635135327,91732,515428
720575940624208381,31496,147058
720575940614093279,100890,169544
720575940629871207,63777,122401
720575940624962062,127619,148530
720575940607612290,53388,513899
720575940605629356,34565,189867
720575940631336187,53129,76471
720575940635001445,123176,176579
720575940628716791,61890,113556
720575940660296833,60628,108842
720575940645089646,34680,132998
720575940627866643,38650,173496
720575940623388819,31198,194820
720575940627652629,33869,548269
720575940624486635,36306,106342
720575940621892702,32762,49411
720575940628484907,32772,203256
720575940647465860,30761,129282
720575940626143946,36199,124878
720575940640995536,76020,539165
720575940631920983,109242,580988
720575940617299003,105671,119032
720575940608967179,114832,201724
720575940614556335,117857,135869
720575940632669922,104390,128255
720575940630963451,62000,125914
720575940621068404,60281,160554
720575940616891195,65855,185022
720575940628205705,60366,136178
720575940616479965,61511,135678
720575940630993768,141760,126399
720575940633918489,82979,105248
720575940615130218,92000,125068
720575940631731523,76118,147663
720575940628303089,84851,147831
720575940645482862,60978,115784
720575940623762826,93920,129634
720575940615190993,117429,201720
720575940636247141,67846,149969
720575940628538118,121592,97196
720575940635411307,113598,56569
720575940627357080,63751,110993
720575940615679850,109845,533778
720575940637031280,31856,122099
720575940610695726,85695,86689
720575940633798335,36103,79343
720575940631217751,163343,104434
720575940616150203,99953,140159
720575940606925489,28783,118777
720575940629494210,30609,109605
720575940611281870,55503,89679
720575940623937258,101277,40423
720575940628319484,127788,92098
720575940634688156,128587,169581
720575940621642630,119977,181660
720575940640056893,99615,62019
720575940627480842,121119,143459
720575940645557870,77511,137324
720575940640698240,48683,138978
720575940628812670,26412,76597
720575940622403361,36253,147383
720575940620478959,31906,151625
720575940630024826,58601,66213
720575940621514166,126141,151121
720575940640815232,106701,150149
720575940617118533,57939,113561
720575940619427163,100345,43822
720575940630237687,62584,182047
720575940630010955,67054,514845
720575940613905583,106837,148717
720575940640170328,51765,549233
720575940620788672,102799,166312
720575940621796084,59830,125633
720575940619907633,52213,147676
720575940612400753,50407,575311
720575940612720691,31282,219303
720575940622998742,76736,541457
720575940622341363,72834,565992
720575940619451887,133474,113445
720575940632397393,56636,136169
720575940633836954,136869,120751
720575940626501378,138665,148777
720575940609306819,141112,120470
720575940615928635,37989,132592
720575940639761213,150722,538988
720575940638172250,71203,138343
720575940644951844,118225,552583
720575940630971589,68912,533170
720575940630759223,138862,223078
720575940607988146,55898,128376
720575940627917834,123726,162609
720575940631652114,121142,109954
720575940624989076,51926,139666
720575940618906790,130062,550219
720575940615016098,113978,124683
720575940632540753,121316,118108
720575940626011952,65591,189881
720575940623452455,68233,193346
720575940616811220,93781,111202
720575940644946980,148151,141902
720575940622776088,139969,172416
720575940618305108,124535,229336
720575940624832841,129474,62735
720575940621592558,79828,147956
720575940627248280,131582,147740
720575940625547708,104878,511950
720575940623605907,98597,107178
720575940624617959,28912,110178
720575940630377975,134330,43914
720575940624975288,117491,128713
720575940628011066,83698,154385
720575940621092955,45437,73837
720575940630640604,70925,111479
720575940628126024,58823,549705
720575940647384884,121837,236062
720575940611423842,124652,539221
720575940625276140,151723,142479
720575940623253005,154024,126651
720575940629614065,107331,105853
720575940640117968,97635,581207
720575940640194648,114702,118694
720575940624217385,108038,141167
720575940623067980,97790,113373
720575940643751072,114713,163479
720575940612258929,109281,131091
720575940611260114,115750,136013
720575940622821658,124912,189591
720575940617365597,110662,98025
720575940628363090,111188,135539
720575940607363593,130611,122897
720575940609683651,110352,107177
720575940639062854,115185,106851
720575940639544373,113624,99841
720575940643147044,92878,177026
720575940635386010,104333,110197
720575940638430783,99974,153604
720575940608698121,114999,116854
720575940618143449,114255,171052
720575940620568235,166131,180988
720575940626649786,130345,79394
720575940633590445,160313,206320
720575940619201413,224743,164586
720575940622939272,119913,114692
720575940629385342,129721,116545
720575940627056202,122776,100036
720575940627664773,112193,553567
720575940614557078,121885,140526
720575940624865575,157978,95130
720575940624673515,605725659,212089
720575940631915083,32119,99530
720575940636770661,29637,116664
720575940613464434,121335,548856
720575940649880953,33232,126235
720575940627820304,32462,110986
720575940608675932,114574,569293
720575940626913223,59484,86080
720575940652866038,65442,98989
720575940631173906,118873,67814
720575940624446717,54334,158874
720575940611129720,32825,104886
720575940622606867,31633,44889
720575940615944854,127328,110432
720575940638517481,153364,122970
720575940629939791,150731,98292
720575940642613645,37998,154556
720575940645193764,43427,141898
720575940623331464,37125,111031
720575940607175369,66981,139549
720575940645636375,32053,550218
720575940626871396,103813,197730
720575940621956212,112784,157390
720575940621244781,36894,100984
720575940617889595,125622,168302
720575940645312535,125722,123229
720575940609653699,62825,518842
720575940636105327,123150,126346
720575940627750555,139398,151385
720575940632043215,105757,139052
720575940637439600,113218,178100
720575940624029437,117053,160904
720575940615260428,116565,79621
720575940620418836,129869,194029
720575940632276049,113580,82999
720575940636687790,86582,549053
720575940616544268,140440,122915
720575940620422480,88985,79630
720575940607596162,126106,125727
720575940608936149,114784,158005
720575940627159070,140248,580817
720575940631794730,117845,531799
720575940623729190,139983,123444
720575940627633992,113478,158377
720575940625489445,112936,120389
720575940616715421,65583,64314
720575940628831531,71455,114180
720575940604809184,102905,102211
720575940618769054,115487,154543
720575940637297892,114743,117033
720575940622609246,123512,114989
720575940619970480,120603,110811
720575940611869206,126031,181579
720575940619842901,121445,176787
720575940617039733,126674,565944
720575940625971900,117899,188883
720575940624104632,113496,103486
720575940623305229,60785,111152
720575940614275624,128768,61726
720575940634672736,126299,143672
720575940631306255,120415,108413
720575940619444603,127961,117125
720575940622177886,141137,121715
720575940626972106,132184,96883
720575940616755798,128221,153467
720575940626987522,102781,128640
720575940624651499,83207,127823
720575940612618931,63984,121247
720575940644736456,164280,134930
720575940611860578,142718,120132
720575940627070308,65004,122556
720575940619468086,144248,84497
720575940623972076,114581,126950
720575940609635886,138688,138114
720575940618100770,122775,66324
720575940639124814,53940,132714
720575940618343252,76785,513724
720575940620393521,107305,107693
720575940632520495,147023,72263
720575940614351075,134738,113726
720575940626062268,129376,161401
720575940613296554,140822,155856
720575940616387039,146905,79188
720575940624876730,157954,87465
720575940624491755,146985,153300
720575940640009533,90926,184284
720575940627624977,101251,113503
720575940627908455,120290,147766
720575940621413729,115929,139578
720575940626632450,103141,119374
720575940610584110,117282,105796
720575940641297616,64112,550479
720575940625851536,118398,100907
720575940612989849,115235,68848
720575940612067546,93673,115851
720575940619792589,123139,193788
720575940621867041,107149,140251
720575940625492007,99537,135019
720575940622200097,90900,102792
720575940641328629,58195,100219
720575940620634096,44955,101202
720575940624960776,79136,74315
720575940615624972,112310,167659
720575940607599305,94599,193003
720575940637409198,102688,545721
720575940622063487,104519,43983
720575940636685157,88167,129999
720575940626543893,97792,143600
720575940629481515,112179,133843
720575940623483606,65531,125215
720575940621368496,33962,147537
720575940629491611,59160,542926
720575940621478765,102595,112679
720575940623672979,115891,214555
720575940632534355,142554,525346
720575940612330609,162034,93037
720575940654782625,108168,575406
720575940640149923,97102,171822
720575940631394245,68117,114412
720575940640224600,545978,103862
720575940617345467,111745,149040
720575940619954648,102327,181343
720575940615198370,107321,93005
720575940624432309,36492,164064
720575940622077722,199633,121387
720575940625270932,36070,113284
720575940611030574,93479,128354
720575940620826492,81812,164502
720575940630028154,85793,99918
720575940616500786,112407,188086
720575940626401573,73652,111546
720575940646690595,121222,170285
720575940617826397,111362,545220
720575940635460971,122586,537856
720575940621518575,124709,80460
720575940628880912,99979,575751
720575940611090073,122250,148639
720575940647545988,109140,201696
720575940630087294,156202,147749
720575940626156325,87459,89184
720575940615730026,119317,195678
720575940614567731,122367,142602
720575940615093410,164398,99342
720575940627211786,81425,112372
720575940613085337,92779,206217
720575940627110531,132430,105127
720575940617001266,102147,130346
720575940622566870,112453,112335
720575940628927492,112315,187964
720575940630507740,57889,204637
720575940630620985,118385,197271
720575940619934680,100105,166459
720575940617574585,117191,34128
720575940622353078,116946,550752
720575940618601893,125581,101958
720575940634946199,110498,147259
720575940627633736,133918,139370
720575940646648355,106844,100118
720575940628211219,118096,45923
720575940645114734,115594,539164
720575940629477627,69465,549121
720575940631994680,72979,121060
720575940627395868,112900,135240
720575940635400622,157275,68426
720575940621687668,81354,99322
720575940609232341,67074,127118
720575940632485945,50965,123806
720575940614190376,84783,575592
720575940613262870,88273,121274
720575940612316634,59855,549355
720575940614760338,167629,143319
720575940638567396,131300,144270
720575940621962918,58735,570534
720575940621474486,68903,551684
720575940629397915,179974,155124
720575940627568259,134835,124350
720575940623943143,132703,519961
720575940618920395,133052,110779
720575940632244281,146731,118552
720575940607076482,129417,171829
720575940642508429,136703,171500
720575940631980172,131618,108750
720575940620115316,142170,156698
720575940644967959,40067,132974
720575940627208647,128483,154847
720575940625236234,123338,120278
720575940632335500,88821,122122
720575940613273059,56292,183676
720575940620864289,154085,549756
720575940630254583,41768,118098
720575940626838147,138276,550955
720575940637302446,137472,119434
720575940637680782,111816,59627
720575940629470107,76836,107399
720575940611965138,143881,108212
720575940616493243,82827,90906
720575940612684773,119764,131239
720575940615427650,124795,126686
720575940630238007,128620,177347
720575940620909806,122819,188071
720575940622046241,118859,139385
720575940622006554,113385,104183
720575940619997269,121801,549467
720575940631358735,129742,112637
720575940635755956,114618,216757
720575940605087404,168367,123588
720575940645583383,118566,551080
720575940623774652,119666,534115
720575940609083349,131595,535166
720575940622405770,180966,164251
720575940621689838,183020,545619
720575940622648790,178453,130592
720575940635018135,105731,109639
720575940617548177,188161,548343
720575940614255341,191681,125924
720575940622719564,154098,89219
720575940620833627,136146,162743
720575940622349388,133223,123392
720575940627301209,131013,549256
720575940621348272,150096,169852
720575940621439216,126616,135035
720575940622910678,151897,142024
720575940639455696,169344,117467
720575940618317617,174028,62454
720575940629205035,162614,111358
720575940611480440,140065,96948
720575940621381723,109590,102026
720575940633702370,125871,179499
720575940628467708,108338,85599
720575940641341685,40506,137354
720575940623897382,114907,109958
720575940624638472,108195,130073
720575940631028219,129907,113554
720575940619835953,137861,535164
720575940634198483,103384,128440
720575940637960158,160701,116547
720575940615851167,118068,170024
720575940622308869,160434,548539
720575940614428071,196589,124523
720575940623660799,91086,77417
720575940620018256,189275,142086
720575940630729580,159897,158151
720575940627033354,196053,135023
720575940630725340,108448,145810
720575940623538787,179518,123230
720575940612411289,167667,539667
720575940604807392,70347,172002
720575940625267431,61477,109017
720575940617234059,79519,542392
720575940631020027,175885,146937
720575940607652738,131643,67092
720575940615753099,189154,134218
720575940628434950,86584,186862
720575940618984606,144016,233369
720575940634610844,123234,106055
720575940619077445,106790,130990
720575940629788098,78816,135971
720575940624395016,76915,167190
720575940637761392,163162,129547
720575940628649922,87925,138239
720575940631037015,35937,153717
720575940625232906,145008,49386
720575940636416119,123236,132984
720575940632178503,145361,114768
720575940639283765,195435,72984
720575940637918298,131700,107070
720575940624018869,179327,570095
720575940617545985,114372,105880
720575940639176576,129310,128518
720575940621678196,126328,157808
720575940638239558,132532,114512
720575940627683727,113608,551019
720575940614667570,127391,152469
720575940626373182,153354,147343
720575940640553816,554192,104171
720575940635616154,96151,149834
720575940627238430,133762,104355
720575940626393677,125135,259833
720575940619567969,126503,550161
720575940628525673,67738,546724
720575940623401496,132001,552287
720575940621674356,133225,39769
720575940636349303,148592,195346
720575940615404694,35620,223348
720575940641387405,38289,116053
720575940638123241,175741,121355
720575940632610444,106200,551643
720575940619568478,103343,140008
720575940617045365,163508,187065
720575940649765497,541676,128837
720575940620176263,104700,201825
720575940613547673,98245,180992
720575940633734734,149146,543841
720575940647755908,108895,112021
720575940631824938,176938,100248
720575940625675790,81387,581224
720575940623647880,146050,143677
720575940608872796,144468,110933
720575940627641416,164079,124590
720575940618618934,94567,134689
720575940629138025,58372,551539
720575940617088837,61699,134170
720575940610377028,153365,129219
720575940626296337,178531,171737
720575940630184826,90655,112731
720575940631626514,54901,204818
720575940625279731,35760,109725
720575940637614704,61080,544493
720575940605686956,117900,144751
720575940615743371,90533,68021
720575940622638204,92171,103250
720575940623941354,145563,141192
720575940620191764,125200,552784
720575940615459487,46622,96226
720575940629329516,115595,166088
720575940635565978,57262,157268
720575940620920411,124925,66918
720575940612492211,54873,143278
720575940621582145,50621,133680
720575940617108786,70581,151961
720575940608419676,116968,544221
720575940637848030,122026,105776
720575940627530756,30563,180844
720575940625021960,131119,127715
720575940624720788,130124,549646
720575940607123145,134437,112639
720575940660514945,133377,228122
720575940609193227,85727,154713
720575940621693616,133375,531692
720575940623250200,31352,536150
720575940627651093,184968,78896
720575940624920980,128402,551825
720575940623400472,126895,68153
720575940627285381,117258,550320
